ID_CommunityIdentity;ID_CommunityIdentityConnectedTo;ID_CommunityConnectionType
167449;182809;2
167449;183344;1
167449;183395;1
167449;184944;2
167449;185084;2
167449;187726;2
167449;188340;1
167449;188550;1
167449;189623;1
167449;189656;1
167449;190900;2
167449;190943;2
167449;192259;1
167449;194142;1
167449;198586;1
167449;201177;1
167449;203319;1
167449;205229;1
167449;208655;1
167449;212394;2
167449;214794;1
167449;217212;2
167449;218517;1
167449;218671;2
167449;220159;2
167449;224758;2
167449;227257;2
167449;227468;1
167449;228825;1
167449;232992;1
167449;233095;2
167449;233168;1
167449;233529;2
167449;235910;1
167449;238906;1
167449;239017;1
167449;243450;1
167449;244729;1
167449;244840;1
167449;247178;1
167449;247257;1
167449;247426;1
167449;269473;1
167449;283864;1
167449;499212;1
167449;499283;1
167449;499524;1
167449;499773;1
167449;499903;1
167449;499995;2
167449;499999;1
167449;500146;1
167449;500699;1
167449;500892;1
167449;502658;1
167449;503346;1
167449;503395;1
167449;503908;2
167449;504534;2
167449;504805;1
167449;505351;1
167449;506914;2
167449;507039;2
167449;507447;1
167449;507625;1
167449;507718;1
167449;508318;2
167449;508780;1
167449;509054;1
167449;510144;1
167449;512479;1
167449;512991;1
167449;513250;2
167449;513615;1
167449;513763;1
167449;516173;2
167449;517625;2
167449;519657;1
167449;520509;1
167449;522138;1
167449;522241;1
167449;522643;2
167449;526391;2
167449;527615;1
167449;527635;1
167449;530501;1
167449;530746;1
167449;531158;1
167449;531641;1
167449;531954;1
167449;532870;1
167449;532945;2
167449;534149;1
167449;536203;1
167449;537602;1
167449;537620;1
167449;539631;1
167449;540492;2
167449;542297;1
167449;543248;2
167449;547821;1
167449;550477;1
167449;551702;1
167449;552781;1
167449;553628;1
167449;554350;2
167449;554877;2
167449;554884;1
167449;555173;1
167449;555591;2
167449;556017;2
167449;556204;1
167449;558638;1
167449;559464;2
167449;561652;2
167449;564156;1
167449;564854;1
167449;566108;1
167449;568005;2
167449;568800;1
167449;569277;2
167449;569757;1
167449;570898;1
167449;572203;2
167449;572502;2
167449;573087;1
167449;574174;2
167449;574550;2
167449;575998;1
167449;576611;2
167449;577078;2
167449;579586;1
167449;581828;2
167449;582098;2
167449;583622;1
167449;583984;1
167449;584710;1
167449;584917;2
167449;589057;2
167449;589965;2
167449;601682;1
167449;602748;2
167449;602791;2
167449;604364;1
167449;605791;2
167449;606522;1
167449;629338;1
167449;632898;1
167449;634201;1
167449;638781;1
167449;654785;1
167480;23635;1
169070;18537;1
169070;30223;1
169070;62082;1
169070;96399;1
169070;96494;1
169070;144385;1
169070;196753;1
169070;218450;1
169070;232992;1
169070;503928;1
169070;505289;1
169070;511293;1
169070;518966;1
169070;530062;1
169070;629698;1
172546;172546;1
172546;672498;1
175621;37401;1
175621;144642;1
175621;165039;1
175621;175621;1
175621;226524;1
175621;503960;1
175621;516017;1
175621;518336;1
175621;605172;1
175621;633260;1
182120;182120;1
185196;499579;1
185196;500128;1
191330;26373;1
191330;37249;1
191330;55475;1
191330;204447;1
191330;519657;1
191330;523951;1
191330;580853;1
191616;669;1
191616;205403;2
191616;217277;1
191616;227148;1
194505;520646;1
195373;35049;1
195373;37249;1
195373;80661;1
195373;195373;1
195373;196753;1
195373;221453;1
195373;230069;1
195373;673086;1
195373;686883;1
198149;34321;1
198149;37249;1
198149;61486;1
198149;105566;1
198149;131910;1
198149;134489;1
198149;196753;1
198149;207112;1
198149;217277;1
198149;230094;1
198149;502721;1
198149;519657;1
198149;527635;1
198149;548147;1
198149;582140;1
198149;587195;1
198149;589369;1
198149;601423;1
198149;667617;1
198149;679753;1
200975;200975;1
203512;163585;1
203815;60362;1
203815;203815;1
203815;233790;1
205234;608969;1
205234;670102;2
205234;692098;2
205251;28392;1
207156;58869;1
207156;499609;1
208527;105597;1
208527;147432;1
208527;178929;1
208527;206812;1
208527;207112;1
208527;208527;1
208527;534691;1
208527;549570;2
208527;631099;1
208527;632115;1
217370;1782;1
217370;3479;1
217370;105282;1
217520;606523;2
219156;73367;1
219156;94859;1
219156;166184;1
219542;26373;1
219542;121814;1
223835;223835;1
224086;37541;1
224086;43869;1
224086;168570;1
224086;207112;1
224086;211573;1
224086;236690;1
224086;505672;1
224086;519657;1
224086;525414;1
224086;527635;1
224086;529561;1
224086;534648;1
224086;547737;1
224086;560318;1
224086;561364;1
224086;584902;1
224086;585875;1
224086;602006;1
224086;651367;1
225289;99165;1
225289;105454;1
225289;105566;1
227612;128808;1
227612;215275;1
227612;227612;1
227612;519657;1
227612;548127;1
227612;589751;1
227747;6835;1
227747;35049;1
227747;56273;1
227747;61140;1
227747;91900;1
227747;102937;1
227747;128720;1
227747;135378;1
227747;142825;1
227747;219450;1
227747;500370;1
227747;555173;1
227747;568631;1
227747;603868;1
230088;7950;1
230088;31534;1
230088;58849;1
230088;101253;1
230088;191961;1
230088;220331;1
230088;230088;1
230088;239530;1
230088;509166;1
230088;534185;1
230088;563419;1
233095;37249;1
233095;47029;1
233095;196753;1
233095;539522;1
233095;571425;1
233095;578506;1
233999;185403;2
234300;234300;1
235250;37249;1
235250;48895;1
235686;515863;1
238040;553756;1
238040;604421;1
239747;630917;1
243724;540969;2
246346;45159;1
246346;246346;1
247117;91850;1
247517;38650;1
247517;115878;1
247517;137950;1
247517;182809;1
247517;516245;1
247517;527181;1
248639;45151;1
271699;16883;2
271699;37708;2
271699;53014;2
271699;211794;2
271699;217212;2
271699;528910;2
271699;549061;2
271699;572502;2
271699;579842;2
271699;581049;2
271699;631891;2
271699;640123;2
271699;670102;2
271699;687518;2
271699;688155;2
304274;1940;1
304274;55475;1
304274;85577;1
304274;158540;1
304274;189719;1
304274;304274;1
304274;500503;1
304274;519657;1
247074;205842;1
247074;240312;1
247074;503395;2
247074;523675;1
247074;527997;1
247074;529323;2
247074;538764;2
247074;539934;1
247074;547821;2
247074;548164;1
247074;552174;2
247074;561652;2
247074;565263;1
247074;573492;2
247074;586400;1
247074;586587;2
247074;603868;1
247074;603984;2
247074;631124;2
247074;634042;1
247074;638929;2
247074;679302;2
247074;683424;1
248878;607903;1
249463;107517;2
249463;155433;2
249463;178309;2
249463;183504;2
249463;250562;2
249463;499367;2
249463;515099;2
249463;528013;2
249463;554287;2
249463;554327;2
249463;556204;2
249463;565297;2
249765;123091;1
249765;239841;1
251154;204659;1
295442;16943;1
295442;37249;1
295442;90414;1
295442;94848;1
295442;233056;1
296042;84781;1
296042;248535;1
316968;4894;1
316968;121877;1
316968;144653;1
316968;169493;1
337556;29262;1
337556;53869;1
337556;105566;1
337556;230514;1
337556;337556;1
337556;526184;1
337556;527523;1
337556;538414;1
337556;636320;1
337556;637817;1
337556;676452;1
339562;13120;2
339562;13770;1
339562;28077;1
339562;58849;1
339562;73289;2
339562;77742;1
339562;116949;1
339562;122374;1
339562;154264;1
339562;174010;1
339562;203265;1
339562;243177;1
339562;499824;1
339562;505991;1
339562;530787;1
339562;552282;2
339562;557376;1
339562;563470;1
339562;563778;1
339562;570329;2
339562;573037;2
339562;580812;1
339562;604831;1
339562;632491;1
339562;652326;2
339562;686551;1
499366;3961;1
499366;37346;1
499366;124124;1
499366;138609;1
499366;547821;1
499366;558742;1
499736;6293;1
499736;227453;1
499736;519657;1
499736;527290;1
499736;536899;2
499736;577993;1
499736;587195;1
499749;135627;1
499749;150735;1
500087;500087;1
500317;84149;1
500317;193005;1
500317;572922;1
500668;35578;1
500668;151638;1
500668;151638;2
500668;215275;1
501106;105666;1
501106;242371;1
501106;587226;1
501287;1277;2
501287;16883;1
501287;37249;1
501287;73668;1
501287;165633;1
501287;241929;1
501506;119908;1
501506;499443;1
501925;31534;1
501925;501925;1
501925;519657;1
501974;506339;1
502025;37249;1
502025;502025;1
502025;519657;1
502176;23514;1
502176;105919;1
502176;629591;2
502910;37249;1
502910;41961;1
502910;223407;2
502910;232212;1
502910;519657;1
502910;526003;2
502910;545302;1
502910;587378;1
502910;600270;1
502910;629190;1
502910;631812;1
502910;655112;1
502910;668998;1
502910;694364;2
503346;13770;1
503346;126369;1
503346;502063;1
503346;526661;1
503346;547821;1
503346;579047;1
503814;503814;1
505367;272318;1
505367;523373;1
506120;13770;1
506120;18764;1
506120;506120;1
506471;35578;1
506471;135507;1
506471;212325;1
506471;240312;1
506471;519657;1
508241;504515;1
508241;544222;1
508526;6334;1
509279;21179;1
509279;35391;1
509279;37249;1
509279;45582;1
509279;56273;1
509279;71741;2
509279;74763;1
509279;107338;1
509279;124552;1
509279;137328;1
509279;137950;1
509279;144165;1
509279;151912;1
509279;158994;1
509279;160155;1
509279;203319;1
509279;238360;1
509279;499613;1
509279;509279;1
509279;519189;1
509279;539522;1
509279;549423;1
509279;564382;1
509279;677361;1
510064;188321;1
510379;137274;1
510562;8199;2
510562;10155;2
510562;13632;2
510562;13770;2
510562;28392;2
510562;29181;2
510562;30457;2
510562;38786;2
510562;46932;2
510562;49983;2
510562;50299;2
510562;51414;2
510562;51753;2
302476;151638;1
302476;160100;1
302476;188365;1
302476;220331;1
302476;222240;1
302476;228053;1
302476;238070;1
302476;243821;1
302476;245174;1
302476;248227;1
302476;499749;1
302476;516568;1
302476;532286;1
302476;564123;1
302476;676053;1
317937;4894;1
317937;37249;1
317937;47944;1
317937;55511;1
317937;77969;1
317937;81978;1
317937;179108;1
317937;182345;1
317937;233790;1
317937;242686;1
317937;502721;1
317937;515863;1
317937;519657;1
317937;536203;1
317937;539631;1
317937;544504;1
317937;545815;1
317937;548592;1
317937;679753;1
329399;37249;1
329399;70991;1
329399;238502;1
336819;565783;1
499216;37249;1
499216;59327;1
499216;96772;1
499216;141057;1
499216;157699;2
499216;207696;1
499216;499216;1
499216;499358;1
499216;516486;1
499216;535455;1
499216;535739;1
499216;548592;1
499216;566599;1
499216;569370;1
499216;607275;1
499216;629763;1
499216;632729;1
499216;633359;1
499216;636045;1
499216;670511;1
499216;683231;1
499267;94848;1
499267;528013;2
499267;549151;1
499318;4894;1
499318;247559;1
499318;499569;1
499318;544325;1
499318;571497;1
499986;52753;1
499986;58849;1
499986;505138;1
499986;513920;1
499986;543742;1
500184;566287;2
500886;58621;1
500886;66584;1
500886;74288;1
500886;88484;1
500886;116035;1
500886;135662;1
500886;179893;1
500886;182345;1
500886;196753;1
500886;211410;1
500886;224795;1
500886;237802;1
500886;240242;1
500886;499267;1
500886;500886;1
500886;503920;1
500886;506173;1
500886;509054;1
500886;512946;1
500886;522269;1
500886;529558;1
500886;532044;1
500886;532667;1
500886;545691;1
500886;564003;1
500886;570653;1
500886;574677;1
500886;589970;1
500886;603183;1
500886;603760;1
500886;604347;1
500886;605203;1
500886;629450;1
500886;630855;1
500886;631124;1
500886;634240;1
500886;636850;1
500886;636958;1
500886;639567;1
500886;640861;1
500886;667658;1
500886;668557;1
500886;672715;1
500886;682997;1
500886;692535;1
501173;2968;2
501454;501454;1
501556;34484;1
501556;53649;1
501556;123601;1
501556;136257;1
501556;145051;1
501556;195393;1
501556;285580;1
501556;501005;1
501556;501556;1
501556;523951;1
502007;4894;1
503577;31605;1
503577;219450;1
503577;525169;2
503577;563516;1
503577;569125;1
503577;569176;1
503577;569277;1
503577;571425;1
503577;588391;1
503577;588836;1
503577;631153;1
503577;636447;1
503577;652334;1
503677;157699;1
504781;932;2
504781;8008;2
504781;13770;2
504781;37249;2
504781;43775;2
504781;75550;2
504781;105566;2
504781;116864;2
504781;160041;2
504781;161062;2
504781;168570;2
504781;169493;2
504781;170067;2
504781;175922;2
504781;196753;2
504781;203833;2
504781;207112;2
504781;219180;2
504781;235433;2
504781;236690;2
504781;244754;2
504781;499569;2
504781;500058;2
504781;500728;2
504781;513612;2
504781;514403;2
504781;518761;2
504781;527154;2
504781;534297;2
504781;547821;2
504781;549620;2
504781;549943;2
504781;551403;2
504781;556204;2
504781;559659;2
504781;560934;2
504781;562197;2
504781;566803;2
504781;570755;2
504781;572945;2
504781;573244;2
504781;577579;2
504781;579479;2
504781;588391;2
504781;589970;2
504781;590087;2
504781;601208;2
504781;601376;2
504781;633260;2
504781;633790;2
504781;638929;2
504781;639830;2
504781;640076;2
504781;653256;2
504781;676203;2
504781;691524;2
504847;18563;2
504847;37249;1
504847;44120;2
218450;235500;1
218450;238330;1
218450;242249;1
218450;244729;1
218450;245901;1
218450;276006;1
218450;331374;1
218450;499614;1
218450;500699;1
218450;512724;1
218450;513763;1
218450;514596;1
218450;518336;2
218450;521718;1
218450;526413;1
218450;531468;1
218450;535169;1
218450;536867;1
218450;545815;1
218450;548225;1
218450;548558;1
218450;549835;1
218450;550260;1
218450;550969;1
218450;553628;1
218450;560934;1
218450;561093;1
218450;575291;1
218450;577993;1
218450;578557;1
218450;582531;1
218450;606212;1
218450;629931;1
218450;654316;1
218450;654383;1
218450;654913;1
218450;665847;1
218450;670511;1
218450;673428;1
218450;683870;1
218450;685571;1
218450;686050;1
218450;686463;1
220072;107741;2
220072;207353;1
220072;554287;2
220072;676740;1
221326;26373;1
221326;109763;1
221326;116452;1
221326;132209;1
221326;298683;1
221326;499489;1
221326;505138;1
221326;545891;1
221444;30980;1
221444;60514;1
221444;98105;1
221444;135200;1
221444;231623;1
221444;240312;1
221444;516072;1
221444;519657;1
221444;678918;1
225688;60979;1
225688;68791;1
225688;116515;1
225688;229199;1
225688;499389;1
225688;545211;1
225688;549933;1
225688;565241;1
225688;568631;1
225688;572922;1
225688;575749;1
225688;632453;1
225763;37249;1
225763;137950;2
225763;217212;1
225763;225763;1
225763;239292;1
225763;502721;1
225763;518647;1
225763;538461;1
225763;572728;1
225763;586347;1
226624;226624;1
228053;50749;1
228053;73473;1
228053;144208;1
228053;203139;1
228053;228053;1
228053;239841;1
234187;29444;1
234187;60897;2
234187;87683;1
234187;94524;1
234187;142788;1
234187;150735;1
234187;232992;1
234187;234187;1
234187;242926;1
234187;503920;1
234187;529664;1
234187;539238;1
234187;601423;1
236434;222422;1
237513;182809;1
237513;566579;1
237838;502219;1
239535;6334;1
239535;85820;1
239535;112030;1
239535;189656;1
239535;239535;1
239535;535668;1
240896;4410;1
242593;3072;1
242593;52591;1
242593;62082;1
242593;220003;2
242593;243255;1
242593;605520;1
242593;607600;2
243168;5693;1
243168;37249;1
243168;71716;1
243168;91850;1
243168;501988;1
243168;541767;1
243168;562934;1
243168;600270;1
243404;109763;1
243404;519657;1
278489;278489;1
324635;47447;1
324635;102731;2
324635;173709;1
324635;199545;1
324635;213679;2
324635;224383;2
324635;231057;1
324635;324635;1
324635;501015;1
324635;516017;2
324635;570388;2
324635;602824;2
324635;670102;2
328743;50882;1
328743;328743;1
499247;109763;1
499247;215275;1
499247;222823;1
499247;500016;1
499279;14647;1
499279;28392;1
499279;30457;1
499279;55197;1
499279;61486;1
499279;62087;1
499279;63007;1
499279;64881;1
499279;137274;1
499279;162372;1
499279;169493;1
499279;196753;1
499279;215275;1
499279;233095;1
499279;234734;1
499279;500058;1
499279;500861;1
499279;523951;1
499279;535369;1
499279;540634;1
499279;560943;1
499279;565241;1
499279;566270;1
499279;570618;1
499279;571425;1
499279;580812;1
499279;606156;1
499322;150832;2
499329;499329;1
499611;499611;1
500015;60248;1
500015;188362;1
500208;553379;1
500208;583231;1
500208;668509;2
500415;194894;1
500833;500833;1
501558;215275;1
501801;172325;1
501951;188754;1
501951;517479;1
501951;668509;1
502973;105454;1
502973;159065;1
504259;37249;1
504259;124552;1
504259;519657;1
504534;44120;2
504534;55197;1
504534;74239;1
94507;573861;2
94524;4894;1
94524;39002;1
94524;49126;1
94524;78917;1
94524;93844;1
94524;94524;1
94524;110257;1
94524;230069;1
94524;499806;1
94524;500927;1
94524;519657;1
94524;573861;1
94524;577019;1
94524;588183;1
94524;601254;1
94524;665882;1
96196;131731;1
96196;238163;1
98636;185403;1
